type,regressor,preprocess_params,interaction_degree_mean,interaction_degree_std,reduction_factors_mean,reduction_factors_std,test_param_mean,test_param_std,training_size_mean,training_size_std,RNez_MAE_mean,RNez_MAE_std,RNez_MAE_bs_ci_low,RNez_MAE_bs_ci_up,RNez_RMSE_mean,RNez_RMSE_std,RNez_RMSE_bs_ci_low,RNez_RMSE_bs_ci_up,RNez_time_err_mean,RNez_time_err_std,RNez_relative_err_mean,RNez_relative_err_std,RNez_max_error_mean,RNez_max_error_std,RMax_MAE_mean,RMax_MAE_std,RMax_MAE_bs_ci_low,RMax_MAE_bs_ci_up,RMax_RMSE_mean,RMax_RMSE_std,RMax_RMSE_bs_ci_low,RMax_RMSE_bs_ci_up,RMax_time_err_mean,RMax_time_err_std,RMax_relative_err_mean,RMax_relative_err_std,RMax_max_error_mean,RMax_max_error_std,MAE_mean,MAE_std,MAE_bs_ci_low,MAE_bs_ci_up,RMSE_mean,RMSE_std,RMSE_bs_ci_low,RMSE_bs_ci_up,pred_time_mean,pred_time_std,eval_reps_mean,eval_reps_std,fit_time_mean,fit_time_std
Test_Data,Lasso,"(True, True, True, False)",4.0,0.0,-1.0,0.0,50.0,0.0,50.0,0.0,0.5601444738050165,0.08216554911292137,0.5388926297677892,0.5789432377280345,0.85157563865514,0.14148448868874183,0.8112599635857936,0.8914339719593041,0.7091393328532725,0.10343629911628807,0.09777839804206508,0.01619495331711963,4.268491941332369,1.2878192246800373,1.6459176773070532,0.272357123105805,1.5639735968773338,1.7179454246755312,2.3468677686610366,0.44704029626842867,2.2306627606028178,2.4740921339655952,2.083544274224377,0.3417454377478722,0.11297442476803743,0.019909567406454404,11.219277735774305,3.974084947450015,1.1030310755560349,0.14672358398456295,1.066460464793119,1.141930809864193,1.7699075893298895,0.30580211662435697,1.68852376554522,1.8522546231827626,0.02033564567565918,0.004744590724419526,10.0,0.0,0.04953140735626221,0.010650834839924251
Test_Data,Lasso,"(True, True, True, False)",4.0,0.0,-1.0,0.0,100.0,0.0,100.0,0.0,0.43638191356142314,0.050282683335599876,0.4258449544119664,0.451822569857108,0.6663178895588312,0.09522458235022921,0.6384363242444642,0.6935833402426527,0.5525689060177471,0.06401474100151903,0.07537791089451812,0.008412764549035853,3.4696702798699324,0.9985074166032784,1.050278066716693,0.09454662078906807,1.0217606121718605,1.074725720914054,1.4688253328570764,0.1692556481382957,1.4212970753898897,1.5127561091802222,1.329664513060287,0.1181769363061699,0.07622164802548016,0.008801676862407456,7.114051079893248,2.2035879269656893,0.7433299901390581,0.058786802799315266,0.7288203467953684,0.7559077743170448,1.1422431251572582,0.12153265717803055,1.1065224331891463,1.1775464600710848,0.02268134117126465,0.007092223982280896,10.0,0.0,0.07136427402496338,0.008498392240089608
Test_Data,Lasso,"(True, True, True, False)",4.0,0.0,-1.0,0.0,300.0,0.0,300.0,0.0,0.34625195671485715,0.030206818460142344,0.3371419063823742,0.35338969656229247,0.532839975582029,0.06300557568753458,0.5175334725689962,0.5494774668891701,0.43844825723024394,0.03861393708468139,0.05833578059267929,0.004716135237643942,2.9037543774498498,0.6476599340796879,0.8333597387338548,0.045403966766195084,0.8219320912322426,0.8442611398339949,1.110942564308071,0.10038825245993122,1.0832455974252608,1.1420445704985773,1.0552540528626055,0.059414645718214726,0.06312396903102918,0.006523044713197453,5.071883152054265,2.168883229785317,0.589805847724356,0.028116492634370202,0.5833412114695681,0.5972904564283696,0.872449138314693,0.06977871949603252,0.8531984979074144,0.8936658064879878,0.02467632293701172,0.008518370965508521,10.0,0.0,0.12990495681762695,0.019018011321766292
Test_Data,Lasso,"(True, True, True, False)",4.0,0.0,-1.0,0.0,500.0,0.0,500.0,0.0,0.331888389646084,0.027416905986198087,0.32424793333993285,0.33788098859692406,0.513651948099268,0.05876791920587974,0.4979316675035501,0.530036022573515,0.42023804209567656,0.03487249905458945,0.055756474345146655,0.004388355764701547,2.838752822532752,0.5530264844654188,0.8063327342677786,0.03922948081872763,0.7959132201267328,0.8157006959318133,1.051228680177594,0.08399361596085025,1.03265486673019,1.0762754665131817,1.020963659389057,0.05030555595083133,0.062031201356134595,0.00609452461363936,4.4786821115286966,1.815467790892135,0.5691105619569313,0.02218267117123217,0.564210598489176,0.5735411738345183,0.8286072345410228,0.055505963457994474,0.8144246501046695,0.8409800954880454,0.02353829860687256,0.006808005759216483,10.0,0.0,0.17688387393951416,0.01647662303597963
Test_Data,Lasso,"(True, True, True, False)",4.0,0.0,-1.0,0.0,700.0,0.0,700.0,0.0,0.32429504332490566,0.026340090099413977,0.31724020899507577,0.3300378859221331,0.5024566802935225,0.05743070029594226,0.48417514858870464,0.5166699446490327,0.4106239889496001,0.03350551199671047,0.054325086535106835,0.004286360651260988,2.7772119669844013,0.5460834124791359,0.793528199783283,0.03866196680419311,0.7831905496689072,0.8035886909707933,1.0294334653839712,0.08060539994809283,1.0090657953860769,1.050208724797296,1.004765214980841,0.049784427627954764,0.06101738987119999,0.005849239393906837,4.316835784501478,1.8083412617914025,0.5589116215540942,0.023362344292015585,0.5526257178568046,0.5649506010094411,0.811117668829248,0.05519832226534314,0.8046007208593068,0.8230657920994368,0.027936840057373048,0.008070776204364274,10.0,0.0,0.25531733989715577,0.029978439154255073
Test_Data,Lasso,"(True, True, True, True)",4.0,0.0,-1.0,0.0,50.0,0.0,50.0,0.0,0.6010625870898516,0.10581744302812277,0.577727485545275,0.6306294864596793,0.8674046271165831,0.152218212783072,0.8268730939392487,0.9097619674463898,0.7609899246522535,0.13388456616125288,0.10605250564245489,0.01929710070575889,4.050964934917079,1.4107161392101086,0.6490321363010733,0.08732412804246474,0.624155479103398,0.6679748044989572,0.8840456043343338,0.12803183147698172,0.850338525605972,0.916859333332764,0.8216113319429427,0.10938553621084401,0.050338903969031235,0.007612567956322443,3.5578411999517208,0.8834005235775018,0.6250473616954624,0.07559994630538974,0.6040846822145644,0.6457135297420445,0.8803799806574486,0.10728771277393664,0.8568907737510066,0.9118259838149549,0.028573474884033202,0.00788669416123868,10.0,0.0,0.06837312698364258,0.012720528570747971
Test_Data,Lasso,"(True, True, True, True)",4.0,0.0,-1.0,0.0,100.0,0.0,100.0,0.0,0.4262239807821515,0.05435582249898448,0.4139697445109714,0.44329935172344775,0.6408863518600765,0.08023637489047093,0.6174406254644574,0.6631401979552567,0.5397071175237957,0.06917230865908108,0.07513877199301433,0.011160514540675742,3.412211248290868,1.0840305532230614,0.41349203645515986,0.036085616408538516,0.4039917943858248,0.4236652102937859,0.5603422948102561,0.05445385585588799,0.5459970553550842,0.5751072519087237,0.5236598831192113,0.0470407882542412,0.03169189737309016,0.0036903724130666065,2.247402209572146,0.4451111222539627,0.4198580086186557,0.03651031112709659,0.4097447815848564,0.43053954310003384,0.6034012811457962,0.05415222065961478,0.6008404840411271,0.6028424367372873,0.030930562019348143,0.009457190735083349,10.0,0.0,0.10813287734985351,0.016901315028971988
Test_Data,Lasso,"(True, True, True, True)",4.0,0.0,-1.0,0.0,300.0,0.0,300.0,0.0,0.29801687307269614,0.020937925452630467,0.2914484480098905,0.3042876094011026,0.46325937768917264,0.04793330691950661,0.4518397369506243,0.47736614648696224,0.37738480295921595,0.02729262262696781,0.05107604772653766,0.0035478125673251456,2.703042458891892,0.7025110313411299,0.2916767868525223,0.018298310864564748,0.2869780532925935,0.29563841738566093,0.3985241167909571,0.029583094844897496,0.3895891500749453,0.40811451764075524,0.3693700929632964,0.024216013391993238,0.02259447149372783,0.0022586074649526278,1.6644873239198075,0.3175504436209705,0.29484682996260925,0.014735469967094827,0.2940004124531529,0.2950424520193203,0.43293794914499933,0.02918530911718703,0.4237274529556888,0.43938132978721894,0.03367384910583496,0.008109796540853342,10.0,0.0,0.19455660343170167,0.020744888522053445
Test_Data,Lasso,"(True, True, True, True)",4.0,0.0,-1.0,0.0,500.0,0.0,500.0,0.0,0.2806511562990097,0.018501155046442144,0.27628897632041954,0.2857921479475026,0.4377816507881629,0.04814247207273638,0.42421521362771064,0.45070790459594934,0.35537663166473954,0.023917741446974075,0.04784182780244246,0.0032034289584839063,2.5272216834813945,0.6576489570720284,0.27409974289766165,0.015313434849457255,0.27094469350458694,0.27827758609914227,0.37351168181335154,0.025512287620119232,0.3660250211464027,0.37997719336765295,0.3470997642808905,0.020256440428528526,0.021197229061479632,0.0019096996124869977,1.5422922761441953,0.28320268088734585,0.27737544959833565,0.012681602556983931,0.2751028115474142,0.2802367622079294,0.4076442005571841,0.029669649425510196,0.4009474794318274,0.4149130398624571,0.03464893817901611,0.008754131052032309,10.0,0.0,0.281092004776001,0.024578889130242237
Test_Data,Lasso,"(True, True, True, True)",4.0,0.0,-1.0,0.0,700.0,0.0,700.0,0.0,0.2721736625739624,0.015279535315481242,0.27029532718916066,0.2739520984988788,0.4253301446912641,0.044990111216385326,0.41492407518378766,0.43796528274642593,0.344646985974762,0.01999237869178312,0.046444079322854395,0.0026813267903658075,2.462604790098015,0.6141901707636117,0.2661027966662215,0.014775716718284027,0.2618591900358704,0.2701006921003715,0.36164861013608623,0.025133196248644595,0.3551295712184892,0.3669039716765108,0.33695107967219895,0.019168987643574307,0.02049372105082146,0.0017491495851589386,1.4648148920110982,0.2493780828519695,0.269138229620092,0.011392042699937321,0.2679086208233938,0.2719398498582591,0.3954507398322574,0.027990029533235605,0.39160520457753456,0.3997633464060083,0.03407923221588135,0.00968174601433353,10.0,0.0,0.36565102577209474,0.029778696040887065
