type,regressor,preprocess_params,interaction_degree_mean,interaction_degree_std,reduction_factors_mean,reduction_factors_std,test_param_mean,test_param_std,training_size_mean,training_size_std,RMax_MAE_mean,RMax_MAE_std,RMax_MAE_bs_ci_low,RMax_MAE_bs_ci_up,RMax_RMSE_mean,RMax_RMSE_std,RMax_RMSE_bs_ci_low,RMax_RMSE_bs_ci_up,RMax_time_err_mean,RMax_time_err_std,RMax_relative_err_mean,RMax_relative_err_std,RMax_max_error_mean,RMax_max_error_std,MAE_mean,MAE_std,MAE_bs_ci_low,MAE_bs_ci_up,RMSE_mean,RMSE_std,RMSE_bs_ci_low,RMSE_bs_ci_up,pred_time_mean,pred_time_std,eval_reps_mean,eval_reps_std,fit_time_mean,fit_time_std
Test_Data,Ridge,"(False, True, True, True)",7.0,0.0,75.0,0.0,0.0,0.0,700.0,0.0,0.6450202317399928,0.12073950783377475,0.6160720693310908,0.679480794411958,0.8729573305191152,0.15431682461609328,0.8348289950608507,0.9119010338756631,0.0010914339516296812,0.00020157216255553822,0.061373864366699775,0.013006838734319045,3.3823015001919368,0.7021594709331755,0.6450202317399928,0.12073950783377475,0.6142416209468669,0.6768957104820105,0.8729573305191152,0.15431682461609328,0.8308327947683073,0.9164507492469643,0.16761789798736573,0.011041351633984857,100.0,0.0,0.16348511219024658,0.006546482469298559
Test_Data,Ridge,"(False, True, True, True)",7.0,0.0,100.0,0.0,0.0,0.0,700.0,0.0,0.5122575151897518,0.0592442801703533,0.49765226618171976,0.533935450887217,0.7093087577215019,0.07803701303393298,0.6858238067115663,0.732007504578724,0.0008669280516096021,9.926613900202259e-05,0.0489906846192288,0.0069554360395109385,2.950639806861217,0.6052294736769346,0.5122575151897518,0.0592442801703533,0.4985009736159212,0.5269690716365905,0.7093087577215019,0.07803701303393298,0.6863511009785078,0.7269312874279491,0.18085208415985107,0.01189451722955367,100.0,0.0,0.163864688873291,0.006263037859314456
Test_Data,Ridge,"(False, True, True, True)",7.0,0.0,125.0,0.0,0.0,0.0,700.0,0.0,0.44388112760179593,0.04979174099256795,0.4304224272321002,0.45733768358498217,0.6271454958487941,0.06873387289948099,0.6109339307263936,0.6459085979289387,0.0007511513369613399,8.254474057488308e-05,0.04222625114912956,0.006249810111974102,2.7193993865759545,0.6015817677646784,0.44388112760179593,0.04979174099256795,0.43200516061111305,0.45737590691493524,0.6271454958487941,0.06873387289948099,0.6145512183682053,0.6403175418144957,0.19323814868927003,0.010982494076014232,100.0,0.0,0.1677733325958252,0.026222077505473083
Test_Data,Ridge,"(False, True, True, True)",7.0,0.0,150.0,0.0,0.0,0.0,700.0,0.0,0.3957902046588452,0.04084866555468829,0.38510502643451816,0.4055902374108497,0.5583200813051148,0.05964019685287419,0.546664939164813,0.575820441717299,0.000669793510370576,6.783721332303469e-05,0.0372734681191666,0.005334045298478717,2.4517352102946925,0.556683891099404,0.3957902046588452,0.04084866555468829,0.3840151357828209,0.40728163684594854,0.5583200813051148,0.05964019685287419,0.5400218601661835,0.5765745101510935,0.20920650482177736,0.013145418513912209,100.0,0.0,0.16826505184173585,0.010135857747755586
Test_Data,Ridge,"(False, True, True, True)",7.0,0.0,175.0,0.0,0.0,0.0,700.0,0.0,0.3530879166215559,0.048710810075273996,0.3395909393704163,0.365430269291215,0.4982506862275306,0.07496758925585456,0.47700287613879894,0.5184195860678011,0.0005975898008796319,8.19517869832373e-05,0.03275428385374696,0.006525751097240067,2.2721232287689452,0.6382738196503863,0.3530879166215559,0.048710810075273996,0.33759149848483194,0.3641379110216039,0.4982506862275306,0.07496758925585456,0.47855787175905873,0.5170239339655841,0.222226881980896,0.013817822538786604,100.0,0.0,0.1662253713607788,0.005430349170509006
Test_Data,Ridge,"(False, True, True, True)",7.0,0.0,200.0,0.0,0.0,0.0,700.0,0.0,0.3129853662050806,0.06335659957624047,0.2960425186374447,0.329389955105416,0.4395217790485881,0.09878104985883072,0.4164356816335809,0.4684957451213858,0.0005298806700572275,0.000107744227511633,0.028601341809968633,0.007800474475372382,2.0024124330974185,0.7116607951028849,0.3129853662050806,0.06335659957624047,0.29640398157262643,0.3299453810698101,0.4395217790485881,0.09878104985883072,0.41193901841693087,0.4640978953301102,0.23473482131958007,0.01252456061654432,100.0,0.0,0.16501370429992676,0.005947159362911021
Test_Data,Ridge,"(False, True, True, True)",12.0,0.0,5.0,0.0,0.0,0.0,700.0,0.0,3.265694211429944,0.12978789477221114,3.231095885897984,3.304198026371048,3.9587210759505798,0.13671775034473557,3.92132961135238,3.995782432334056,0.005527366482198187,0.00021554820881092718,0.2598155544997511,0.0166510288243453,9.574239109663944,0.7877995937928083,3.265694211429944,0.12978789477221114,3.2294967827605063,3.3022289156870372,3.9587210759505798,0.13671775034473557,3.923606539890143,3.99282814094347,0.07426318168640136,0.01115003841820281,100.0,0.0,1.4915278339385987,0.17950758533782524
Test_Data,Ridge,"(False, True, True, True)",12.0,0.0,10.0,0.0,0.0,0.0,700.0,0.0,2.0318449626477126,0.5198486690425036,1.8980217099435164,2.1812437781026834,2.549974636013249,0.595571845196644,2.4085818771917458,2.7082223801982477,0.003439410146431526,0.000881298760215483,0.1572571188468911,0.04101202542527952,7.437616350780768,1.0815560148221262,2.0318449626477126,0.5198486690425036,1.8848780684803854,2.180737986050419,2.549974636013249,0.595571845196644,2.4058145208271586,2.7303916602285825,0.07967389583587646,0.012719982683596935,100.0,0.0,1.5026825094223022,0.1946614970960456
Test_Data,Ridge,"(False, True, True, True)",12.0,0.0,25.0,0.0,0.0,0.0,700.0,0.0,1.726522214702394,0.11013881135931994,1.6974006541398015,1.75393937598824,2.178591734178484,0.14833553679842765,2.1401732067480523,2.2145945081288914,0.0029226126924159655,0.0001910180387613199,0.13099099172070255,0.013691161856127265,6.877917999948688,0.9439832910509774,1.726522214702394,0.11013881135931994,1.6997826451631384,1.755701586972066,2.178591734178484,0.14833553679842765,2.134209613263804,2.2195000430638774,0.08561687469482422,0.01498298997478164,100.0,0.0,1.4904598093032837,0.17195675164822563
Test_Data,Ridge,"(False, True, True, True)",12.0,0.0,50.0,0.0,0.0,0.0,700.0,0.0,1.650798433323591,0.08279947346409237,1.628203049179562,1.6726901248098094,2.070443007141387,0.10667473262183241,2.044082141143422,2.0889236648434224,0.002794335687047626,0.00014338397388595457,0.12683004667857073,0.01045289641980069,6.841831139238226,1.0419829692103675,1.650798433323591,0.08279947346409237,1.629819936606984,1.663062153404355,2.070443007141387,0.10667473262183241,2.037927323564951,2.099057857913048,0.1549998950958252,0.01905261099878622,100.0,0.0,1.480517168045044,0.18956089146019495
Test_Data,Ridge,"(False, True, True, True)",12.0,0.0,75.0,0.0,0.0,0.0,700.0,0.0,1.5563554032112128,0.1484129689406915,1.516334916274291,1.5968763341575123,1.9627582231408525,0.17665721767321008,1.9119127170993961,2.009911894334197,0.0026345535670263824,0.00025436237892107334,0.12150552990365018,0.014576848029658319,6.456862687602856,0.9261578932730341,1.5563554032112128,0.1484129689406915,1.5394766254114287,1.5969592763716551,1.9627582231408525,0.17665721767321008,1.9124165169061391,2.0122337783331905,0.16045123100280761,0.018698433221468864,100.0,0.0,1.4869403648376465,0.17360523235518296
Test_Data,Ridge,"(False, True, True, True)",12.0,0.0,100.0,0.0,0.0,0.0,700.0,0.0,1.4072610539495816,0.2299748967478389,1.3487408112591555,1.469678648325552,1.7836822423016008,0.264192754609865,1.71629115095336,1.8529258285315942,0.0023819547540987794,0.000389667574690467,0.11250039618748948,0.021373070081091385,5.941585078432984,1.0876106362840896,1.4072610539495816,0.2299748967478389,1.3402935188557932,1.4641705949963515,1.7836822423016008,0.264192754609865,1.7176025324977615,1.8523052596210283,0.1788340425491333,0.01663556651012,100.0,0.0,1.5106564903259276,0.19254380493503417
Test_Data,Ridge,"(False, True, True, True)",12.0,0.0,125.0,0.0,0.0,0.0,700.0,0.0,1.136627492133997,0.2168170606138385,1.0863321380796631,1.1776084379874012,1.4755990773276582,0.2614816806834657,1.4067216059118812,1.5470927489581598,0.00192386713744474,0.00036733386144241714,0.09096573780564783,0.01842984401520661,5.063476867963118,1.2604380292616417,1.136627492133997,0.2168170606138385,1.0761696046788194,1.1916898024904683,1.4755990773276582,0.2614816806834657,1.4006092578081641,1.5492471099904395,0.19137246131896973,0.018727330520021394,100.0,0.0,1.4996613454818726,0.18302094605476932
Test_Data,Ridge,"(False, True, True, True)",12.0,0.0,150.0,0.0,0.0,0.0,700.0,0.0,0.9696656375177206,0.20922155399290254,0.9129042041912865,1.0275995421977846,1.2690920911705017,0.25606213160021324,1.2106286912075188,1.3347404530706897,0.0016410235869503591,0.0003528087129586694,0.07838676410699646,0.017941837478921932,4.6023529158860255,1.2896498263413918,0.9696656375177206,0.20922155399290254,0.9149696293971322,1.0322113585375434,1.2690920911705017,0.25606213160021324,1.2023067715039941,1.3373227983513731,0.2064184284210205,0.020286298842999907,100.0,0.0,1.5292277240753174,0.5359504061250848
Test_Data,Ridge,"(False, True, True, True)",12.0,0.0,175.0,0.0,0.0,0.0,700.0,0.0,0.8420100956967994,0.20190517512515377,0.7885963148997998,0.891251212925643,1.106648984466227,0.24933136061692907,1.0397445552731577,1.1726987964159372,0.001425159036077611,0.00034177662125139274,0.06941340420657807,0.01612002674762,3.96811842250592,0.9979091436142998,0.8420100956967994,0.20190517512515377,0.7853634011088572,0.8961601834161524,1.106648984466227,0.24933136061692907,1.0432743424005875,1.179664898275436,0.21633466720581054,0.015677096175588493,100.0,0.0,1.4302215480804443,0.18179936018711867
Test_Data,Ridge,"(False, True, True, True)",12.0,0.0,200.0,0.0,0.0,0.0,700.0,0.0,0.7313943592924567,0.17584847409084423,0.6854516869105253,0.7806447725811054,0.967510447467749,0.22659582669151965,0.9093507544445969,1.0244657124486136,0.0012378603611490088,0.00029707984896005553,0.0615536900224088,0.014631735444816897,3.6331155401041326,1.1462903850989334,0.7313943592924567,0.17584847409084423,0.6845162142765379,0.7735846334733283,0.967510447467749,0.22659582669151965,0.9003283137020054,1.027187528908765,0.2326488733291626,0.017791292162122416,100.0,0.0,1.4119560527801513,0.16828672014814136
